image_id_x,bbox_id,center_x,scale_x,score_y
412894,0,"[219.16000366210938, 553.5800170898438]","[0.6089999675750732, 0.812000036239624]",0.8903176504022935
413395,0,"[479.9700012207031, 213.88999938964844]","[1.987874984741211, 2.6504998207092285]",0.781308280924956
413404,1,"[594.85498046875, 328.6449890136719]","[0.7396405935287476, 0.9861875176429749]",0.6998038116623374
413404,0,"[618.3150024414062, 328.6449890136719]","[0.8750156164169312, 1.1666874885559082]",0.7486527421895195
413552,1,"[212.5, 319.5]","[2.995312452316284, 3.9937498569488525]",0.7413517077763875
413689,1,"[467.81500244140625, 253.69000244140625]","[0.8466562628746033, 1.1288750171661377]",0.7913179362521452
413689,0,"[394.5400085449219, 271.57000732421875]","[0.7976250648498535, 1.063499927520752]",0.8587310103809133
414034,0,"[256.2200012207031, 237.34500122070312]","[2.4342498779296875, 3.24566650390625]",0.631964815013549
414170,0,"[264.7550048828125, 371.57000732421875]","[0.8937187194824219, 1.1916249990463257]",0.9115192679797902
414170,1,"[160.99000549316406, 337.3399963378906]","[0.5939062833786011, 0.7918750047683716]",0.9179976933142718
414385,0,"[432.5899963378906, 313.0899963378906]","[0.5708437561988831, 0.7611250281333923]",0.8385835570447585
414510,1,"[158.77000427246094, 326.3500061035156]","[0.7410000562667847, 0.9880000352859497]",0.6472308784723282
414510,0,"[221.13499450683594, 231.01499938964844]","[0.41545313596725464, 0.5539374947547913]",0.7675378568032208
414673,1,"[480.7149963378906, 296.05999755859375]","[0.29259374737739563, 0.39012497663497925]",0.5345820307731628
414673,0,"[176.4600067138672, 137.02499389648438]","[0.40204688906669617, 0.536062479019165]",0.754718996146146
414673,3,"[205.0399932861328, 191.24000549316406]","[0.5828437805175781, 0.7771250009536743]",0.7737288264667287
414673,4,"[475.3949890136719, 181.50999450683594]","[0.5816249847412109, 0.7754999995231628]",0.839845573200899
414673,6,"[54.75, 113.34500122070312]","[0.2518593668937683, 0.335812509059906]",0.8503706069553599
414673,5,"[98.3550033569336, 140.6649932861328]","[0.44048434495925903, 0.5873125195503235]",0.8700654892360463
414673,2,"[315.69000244140625, 123.42500305175781]","[0.5709843635559082, 0.7613124847412109]",0.913485025658327
414795,1,"[83.79499816894531, 443.6300048828125]","[0.3763124942779541, 0.5017499923706055]",0.48791563510894775
414795,5,"[579.2449951171875, 439.8349914550781]","[0.5449374914169312, 0.7265833020210266]",0.6055617251179435
414795,2,"[391.9649963378906, 422.8599853515625]","[0.5608124732971191, 0.7477500438690186]",0.6449098189671835
414795,0,"[279.4100036621094, 409.3900146484375]","[0.7421249747276306, 0.9894999861717224]",0.7085139490664005
414795,3,"[157.77499389648438, 445.0950012207031]","[0.6109375357627869, 0.8145833015441895]",0.7586601159789346
414795,4,"[117.21499633789062, 178.625]","[0.3431718945503235, 0.45756250619888306]",0.8255691072520088
415727,1,"[67.42500305175781, 87.23500061035156]","[0.8286874890327454, 1.1049165725708008]",0.4172690585255623
415727,2,"[320.69000244140625, 282.7550048828125]","[1.9937500953674316, 2.6583335399627686]",0.6215996584471535
415727,0,"[161.7949981689453, 181.49000549316406]","[1.375593662261963, 1.83412504196167]",0.6448503870230454
415748,0,"[162.3300018310547, 192.26499938964844]","[0.4190000295639038, 0.5586666464805603]",0.6859055629798344
415882,0,"[175.92999267578125, 373.5249938964844]","[1.931249976158142, 2.5749998092651367]",0.691530625928532
415990,0,"[311.8599853515625, 198.35000610351562]","[0.3697499930858612, 0.49300000071525574]",0.7507570578771479
415990,1,"[456.25, 199.3300018310547]","[0.4007812738418579, 0.534375011920929]",0.7547342899967643
416104,5,"[101.32499694824219, 330.30999755859375]","[0.9164062142372131, 1.2218750715255737]",0.36547100002115424
416104,4,"[160.2899932861328, 284.94000244140625]","[0.4220625162124634, 0.562749981880188]",0.5150395333766937
416104,0,"[436.8900146484375, 314.4649963378906]","[0.9847500324249268, 1.312999963760376]",0.5945100009441375
416104,10,"[126.92500305175781, 287.864990234375]","[0.4916718602180481, 0.6555625200271606]",0.5991394281387329
416104,8,"[493.3500061035156, 272.8800048828125]","[0.41868749260902405, 0.5582500100135803]",0.6078353361649946
416104,2,"[411.5450134277344, 226.55999755859375]","[0.7353124618530273, 0.9804166555404663]",0.6164700559207371
416104,7,"[407.5450134277344, 180.1699981689453]","[0.5199375152587891, 0.6932500004768372]",0.6481868823369344
416104,1,"[314.9750061035156, 300.92498779296875]","[0.6391406059265137, 0.8521875143051147]",0.6533445388078689
416104,3,"[575.5650024414062, 274.4949951171875]","[0.6011874675750732, 0.8015832901000977]",0.7308223893245062
416104,9,"[59.95500183105469, 363.2099914550781]","[1.085531234741211, 1.447374939918518]",0.7472222309846145
416104,6,"[200.58999633789062, 322.81500244140625]","[0.7006406188011169, 0.9341874718666077]",0.8124634448219749
416343,1,"[33.66999816894531, 409.0050048828125]","[1.5968906879425049, 2.1291873455047607]",0.5212823216404233
416343,2,"[345.4549865722656, 451.05999755859375]","[1.7610937356948853, 2.3481249809265137]",0.7423769849188188
416343,0,"[250.30999755859375, 436.9750061035156]","[1.745296835899353, 2.3270626068115234]",0.8126014415174723
416451,0,"[159.5, 283.6300048828125]","[1.8315937519073486, 2.442124843597412]",0.750646073371172
416451,1,"[468.9049987792969, 321.2799987792969]","[0.8914687633514404, 1.1886249780654907]",0.7747137020615971
417249,0,"[397.32000732421875, 379.239990234375]","[1.526437520980835, 2.035250186920166]",0.7620459654751945
417249,2,"[61.89500045776367, 296.0199890136719]","[0.7964062690734863, 1.0618749856948853]",0.7782196127451383
417249,1,"[246.15499877929688, 372.4750061035156]","[1.1481093168258667, 1.5308125019073486]",0.876924595412086
417632,2,"[533.7650146484375, 306.3699951171875]","[1.6184061765670776, 2.1578750610351562]",0.3804640006273985
417632,4,"[24.309999465942383, 140.80499267578125]","[0.6425156593322754, 0.8566874861717224]",0.3915136642754078
417632,1,"[198.02000427246094, 225.34500122070312]","[2.475250005722046, 3.300333261489868]",0.6267483346164227
417632,3,"[309.4049987792969, 102.12000274658203]","[0.23768749833106995, 0.31691667437553406]",0.6546070506939521
417632,0,"[492.4150085449219, 116.4000015258789]","[1.5811874866485596, 2.1082499027252197]",0.7740328449469346
417911,0,"[278.92498779296875, 121.18000030517578]","[0.973687469959259, 1.2982499599456787]",0.6321564053787905
418062,2,"[380.82501220703125, 248.7449951171875]","[0.6577968597412109, 0.8770625591278076]",0.5869928210973739
418062,0,"[306.4849853515625, 402.4750061035156]","[2.1188905239105225, 2.8251874446868896]",0.756831427415212
418062,1,"[97.30000305175781, 389.9750061035156]","[2.213296890258789, 2.9510626792907715]",0.8233218651551467
419379,0,"[206.13999938964844, 68.54499816894531]","[0.7829999923706055, 1.0440000295639038]",0.5959568209946156
419408,0,"[293.5350036621094, 193.94000244140625]","[0.8373124599456787, 1.1164166927337646]",0.7991564308895784
419408,1,"[559.375, 237.6649932861328]","[0.8964374661445618, 1.1952500343322754]",0.8591828626744887
419974,0,"[131.65499877929688, 247.3300018310547]","[0.3386250138282776, 0.4514999985694885]",0.7545273120586689
419974,1,"[273.7749938964844, 272.9150085449219]","[1.6102968454360962, 2.1470625400543213]",0.7827722780844745
420069,0,"[110.41500091552734, 301.94000244140625]","[1.4443124532699585, 1.9257498979568481]",0.8268358882735757
420069,1,"[324.32000732421875, 243.88499450683594]","[0.6245156526565552, 0.832687497138977]",0.8717724751023685
420281,1,"[448.260009765625, 324.9150085449219]","[0.9907969236373901, 1.321062445640564]",0.32899636775255203
420281,2,"[28.19499969482422, 335.9599914550781]","[0.7593750357627869, 1.0125000476837158]",0.4704821748392923
420281,0,"[240.22000122070312, 327.42498779296875]","[2.9847500324249268, 3.9796664714813232]",0.7862459227442742
420840,1,"[318.2149963378906, 26.655000686645508]","[1.3693125247955322, 1.8257499933242798]",0.6185468345880508
420840,0,"[319.1650085449219, 211.97500610351562]","[1.9158281087875366, 2.5544376373291016]",0.6345605091615156
420916,1,"[491.489990234375, 261.1050109863281]","[0.6832968592643738, 0.911062479019165]",0.6711816713213921
420916,0,"[570.155029296875, 244.14999389648438]","[0.655593752861023, 0.8741250038146973]",0.6871718249537728
420916,2,"[372.5299987792969, 274.55499267578125]","[1.0948749780654907, 1.4598333835601807]",0.7323828935623169
421060,0,"[215.2100067138672, 213.0449981689453]","[0.9449999928474426, 1.2599999904632568]",0.6974499996970681
421455,0,"[130.8350067138672, 226.69500732421875]","[1.3295155763626099, 1.7726874351501465]",0.33587777827467236
422670,1,"[174.22999572753906, 337.6300048828125]","[1.754499912261963, 2.3393332958221436]",0.31406064207355183
422670,0,"[384.2799987792969, 229.5050048828125]","[2.500624895095825, 3.3341667652130127]",0.614223817220101
422706,2,"[60.3849983215332, 228.72999572753906]","[0.8212500214576721, 1.0950000286102295]",0.3280934286969049
422706,1,"[92.57499694824219, 81.06500244140625]","[1.1571874618530273, 1.5429165363311768]",0.42641722885045136
422706,0,"[76.26499938964844, 120.87999725341797]","[0.9713437557220459, 1.2951250076293945]",0.5675865560770035
422836,0,"[161.2949981689453, 116.80500030517578]","[1.08998441696167, 1.4533125162124634]",0.6529292017221451
422836,1,"[294.3299865722656, 118.95999908447266]","[1.1000624895095825, 1.4667500257492065]",0.6709738485515118
422886,0,"[330.2850036621094, 330.2850036621094]","[3.8589377403259277, 5.145249843597412]",0.7743974089622497
422998,0,"[259.2049865722656, 160.51499938964844]","[3.2244374752044678, 4.29925012588501]",0.7285903294881185
423104,0,"[215.0050048828125, 326.7049865722656]","[0.8465155959129333, 1.1286875009536743]",0.8952212298617643
423123,2,"[566.9299926757812, 326.9200134277344]","[0.9112499952316284, 1.215000033378601]",0.35011760890483856
423123,1,"[303.92498779296875, 198.61500549316406]","[1.5733124017715454, 2.097749948501587]",0.6941568542804036
423123,0,"[212.02499389648438, 254.13999938964844]","[2.1955626010894775, 2.9274165630340576]",0.6983558693352867
423506,0,"[280.7900085449219, 284.2200012207031]","[2.0135624408721924, 2.6847500801086426]",0.618190121921626
423506,1,"[117.96499633789062, 217.44500732421875]","[1.7832655906677246, 2.377687454223633]",0.7810896933078766
424135,1,"[181.6699981689453, 324.8349914550781]","[0.5603905916213989, 0.7471874952316284]",0.6317220750977012
424135,0,"[284.875, 374.04998779296875]","[0.6612187623977661, 0.8816249370574951]",0.7806128789396847
424162,2,"[404.32501220703125, 187.2100067138672]","[0.6566874980926514, 0.8755833506584167]",0.6279374857743582
424162,1,"[520.7150268554688, 298.1600036621094]","[1.670718789100647, 2.2276248931884766]",0.8428391533739427
424162,0,"[367.239990234375, 301.5249938964844]","[1.5723280906677246, 2.096437454223633]",0.860555508557488
424349,1,"[97.62000274658203, 280.3800048828125]","[1.3558125495910645, 1.8077499866485596]",0.6252539778749148
424349,0,"[442.2149963378906, 278.0400085449219]","[1.4801874160766602, 1.973583459854126]",0.6747918449915372
424521,0,"[111.8550033569336, 219.9199981689453]","[0.8304374814033508, 1.1072499752044678]",0.7274841561036951
424551,0,"[299.7699890136719, 305.2799987792969]","[0.8529374599456787, 1.1372499465942383]",0.7882654684431413
424642,0,"[62.0, 231.76499938964844]","[1.0009218454360962, 1.3345624208450317]",0.811532958465464
424642,1,"[409.625, 236.30999755859375]","[0.741281270980835, 0.9883750081062317]",0.8886981220806346
424975,0,"[300.44500732421875, 336.1050109863281]","[0.3311718702316284, 0.4415625035762787]",0.7157111325684715
424975,1,"[259.43499755859375, 349.8949890136719]","[0.4288593530654907, 0.5718125104904175]",0.8311541536275078
425221,1,"[369.54998779296875, 495.42999267578125]","[0.28224998712539673, 0.3763333261013031]",0.318886861205101
425221,0,"[35.029998779296875, 450.45001220703125]","[0.4923750162124634, 0.656499981880188]",0.5411230872074763
425226,0,"[223.13999938964844, 391.7699890136719]","[1.8723750114440918, 2.496500015258789]",0.6870464857886819
425361,0,"[235.07000732421875, 235.6199951171875]","[2.012437343597412, 2.6832499504089355]",0.738693485657374
425702,0,"[318.69500732421875, 174.89999389648438]","[0.6011250019073486, 0.8015000224113464]",0.8117552259389091
425906,2,"[273.9700012207031, 469.0849914550781]","[0.33250001072883606, 0.44333335757255554]",0.4246293136051723
425906,6,"[26.040000915527344, 425.2300109863281]","[0.28325000405311584, 0.3776666522026062]",0.43965432792901993
425906,5,"[344.07000732421875, 475.0199890136719]","[0.3514999747276306, 0.468666672706604]",0.448521477835519
425906,3,"[119.58999633789062, 183.14999389648438]","[0.7398749589920044, 0.9865000247955322]",0.493446534499526
425906,4,"[377.2699890136719, 492.1050109863281]","[0.36887499690055847, 0.491833359003067]",0.5819177600470457
425906,1,"[87.83999633789062, 438.42498779296875]","[0.35999998450279236, 0.48000001907348633]",0.6085578931702508
425906,0,"[140.42999267578125, 439.7950134277344]","[0.35600000619888306, 0.47466665506362915]",0.6485532402992249
425906,7,"[213.71499633789062, 468.5400085449219]","[0.5419374704360962, 0.7225832939147949]",0.6860161821047465
426203,0,"[248.16000366210938, 211.83999633789062]","[0.8957812190055847, 1.1943750381469727]",0.7794537208974361
426241,0,"[400.75, 136.71499633789062]","[0.4522499740123749, 0.6029999852180481]",0.6399506284640386
426268,0,"[290.9150085449219, 155.7050018310547]","[0.30735936760902405, 0.4098125100135803]",0.75186915908541
426376,0,"[217.52999877929688, 332.19000244140625]","[0.6819374561309814, 0.909250020980835]",0.8596286984050975
426795,0,"[263.2850036621094, 245.98500061035156]","[2.574812412261963, 3.4330832958221436]",0.7242484050137656
426836,0,"[338.7550048828125, 450.7699890136719]","[0.34678125381469727, 0.4623749852180481]",0.6424713678219739
427034,0,"[435.375, 205.72500610351562]","[2.5363125801086426, 3.3817501068115234]",0.3524268258895193
427077,0,"[194.00999450683594, 241.09500122070312]","[1.5465468168258667, 2.0620625019073486]",0.8667006738045636
427160,1,"[566.6699829101562, 353.0799865722656]","[1.147781252861023, 1.5303750038146973]",0.5986932691405801
427160,0,"[475.260009765625, 374.5849914550781]","[1.2034218311309814, 1.604562520980835]",0.6972342202296624
427160,2,"[128.64500427246094, 354.2250061035156]","[1.5650625228881836, 2.086750030517578]",0.8931168598287246
427256,4,"[364.8299865722656, 99.62999725341797]","[0.4231874942779541, 0.5642499923706055]",0.6392538559933504
427256,10,"[29.014999389648438, 115.75499725341797]","[0.9609843492507935, 1.2813125848770142]",0.6405510287731886
427256,2,"[429.9949951171875, 119.46499633789062]","[0.5820624828338623, 0.7760833501815796]",0.6450634834667047
427256,8,"[420.2099914550781, 39.21500015258789]","[0.5723749995231628, 0.7631666660308838]",0.6598609604618766
427256,3,"[415.07000732421875, 55.17499923706055]","[0.3666093647480011, 0.48881250619888306]",0.6663831282745708
427256,1,"[527.5750122070312, 365.93499755859375]","[1.3928124904632568, 1.8570833206176758]",0.6731026996584499
427256,6,"[281.4849853515625, 97.94499969482422]","[0.5064374804496765, 0.6752499938011169]",0.6936710948745409
427256,7,"[326.18499755859375, 47.084999084472656]","[0.5018125176429749, 0.669083297252655]",0.7223051352934404
427256,12,"[470.0400085449219, 185.4199981689453]","[0.8726249933242798, 1.1635000705718994]",0.7471185438334942
427256,5,"[346.0849914550781, 132.89500427246094]","[0.45243752002716064, 0.6032500267028809]",0.7478089034557343
427256,9,"[589.8499755859375, 104.56999969482422]","[0.5443750023841858, 0.7258332967758179]",0.7509213731839106
427256,0,"[145.6199951171875, 281.6099853515625]","[1.8020625114440918, 2.402750015258789]",0.8364784735090592
427655,1,"[194.69000244140625, 212.80499267578125]","[0.47699999809265137, 0.6360000371932983]",0.645642509827247
427655,0,"[334.93499755859375, 234.22500610351562]","[0.5661093592643738, 0.754812479019165]",0.7269354276359081
427997,1,"[526.0850219726562, 160.1199951171875]","[0.2748749852180481, 0.36649999022483826]",0.7680577986380633
427997,0,"[294.05499267578125, 168.01499938964844]","[0.9840469360351562, 1.3120625019073486]",0.8132076578981736
428111,0,"[125.67500305175781, 143.58999633789062]","[0.6258124709129333, 0.8344166874885559]",0.7352757804534015
428218,1,"[602.4550170898438, 281.4849853515625]","[0.7050468921661377, 0.9400624632835388]",0.851463679005118
428218,0,"[91.19000244140625, 249.7449951171875]","[0.5514843463897705, 0.7353124618530273]",0.9247361386523527
428454,0,"[364.30499267578125, 220.6300048828125]","[0.8827500343322754, 1.1770000457763672]",0.8546102643013
428562,1,"[334.25, 26.020000457763672]","[0.24159374833106995, 0.32212498784065247]",0.30827030539512634
428562,2,"[424.5350036621094, 42.33000183105469]","[0.40806248784065247, 0.5440833568572998]",0.37214261293411255
428562,0,"[84.16999816894531, 81.4800033569336]","[0.7436250448226929, 0.9915000200271606]",0.4524108138349321
429690,1,"[113.20500183105469, 213.0]","[1.9968749284744263, 2.6625001430511475]",0.452352873980999
429690,8,"[283.32000732421875, 137.31500244140625]","[0.3037968873977661, 0.4050624966621399]",0.5500050565371146
429690,6,"[605.5, 147.35000610351562]","[0.26249998807907104, 0.3499999940395355]",0.6033841256911938
429690,2,"[365.625, 178.55499267578125]","[0.5278593897819519, 0.7038124799728394]",0.7331216186285019
429690,4,"[471.3599853515625, 180.94000244140625]","[0.5454374551773071, 0.7272499799728394]",0.7702896910555223
429690,5,"[575.9400024414062, 181.5050048828125]","[0.4500468969345093, 0.6000624895095825]",0.7950704658732695
429690,7,"[539.6099853515625, 182.5399932861328]","[0.5290000438690186, 0.7053333520889282]",0.8132954748237834
429690,0,"[330.06500244140625, 235.07000732421875]","[1.2232500314712524, 1.63100004196167]",0.862149270141826
429690,3,"[421.0350036621094, 188.96499633789062]","[0.6111093759536743, 0.8148124814033508]",0.8947043033207164
429761,0,"[247.64500427246094, 232.74000549316406]","[1.451531171798706, 1.9353749752044678]",0.8705277723424575
429761,1,"[352.9599914550781, 207.72999572753906]","[1.3884375095367432, 1.8512499332427979]",0.8735952938304228
430073,1,"[526.5499877929688, 257.3800048828125]","[0.4738124907016754, 0.6317499876022339]",0.6556443028590259
430073,3,"[475.4200134277344, 244.4600067138672]","[0.4062187671661377, 0.5416249632835388]",0.6623476147651672
430073,4,"[590.969970703125, 250.57000732421875]","[0.547249972820282, 0.7296666502952576]",0.6654621537993936
430073,0,"[30.239999771118164, 317.8599853515625]","[1.1797499656677246, 1.5729999542236328]",0.7886875061427846
430073,5,"[420.9649963378906, 207.55499267578125]","[0.48042190074920654, 0.6405624747276306]",0.8001159464611727
430073,2,"[98.19499969482422, 282.6499938964844]","[1.1127187013626099, 1.483625054359436]",0.843740957624772
430377,0,"[174.2449951171875, 301.1600036621094]","[2.3885626792907715, 3.1847500801086426]",0.9217420360621285
430961,1,"[325.45001220703125, 157.0749969482422]","[0.37889063358306885, 0.5051875114440918]",0.5054030786542332
430961,0,"[209.5399932861328, 157.2100067138672]","[2.1263749599456787, 2.8351666927337646]",0.9401399773709914
431545,1,"[303.0849914550781, 45.380001068115234]","[0.4254375100135803, 0.5672500133514404]",0.770140086611112
431545,0,"[189.4550018310547, 185.6300048828125]","[0.9780000448226929, 1.3040000200271606]",0.8782431343022514
431693,0,"[320.81500244140625, 256.1499938964844]","[1.8515625, 2.46875]",0.8770758334328147
431848,1,"[116.7249984741211, 350.7349853515625]","[0.44545310735702515, 0.5939375162124634]",0.5271392464637756
431848,0,"[219.81500244140625, 291.69000244140625]","[1.9350625276565552, 2.5800833702087402]",0.873231449547936
431876,2,"[195.27499389648438, 352.04998779296875]","[0.261468768119812, 0.3486250042915344]",0.5931484238667921
431876,1,"[244.19500732421875, 358.739990234375]","[0.2837812602519989, 0.37837502360343933]",0.6005594829718272
431876,0,"[307.0950012207031, 361.20001220703125]","[0.4011562466621399, 0.5348749756813049]",0.6369705998471805
432085,0,"[348.94000244140625, 186.86000061035156]","[1.875749945640564, 2.500999927520752]",0.6617041329542795
432553,0,"[294.2749938964844, 260.3999938964844]","[2.4210000038146973, 3.2280001640319824]",0.5110175013542175
432898,0,"[392.2250061035156, 374.1600036621094]","[1.0045312643051147, 1.3393748998641968]",0.8721637480399188
433103,9,"[497.614990234375, 116.68499755859375]","[0.4457343816757202, 0.5943124890327454]",0.48760030170281726
433103,6,"[532.02001953125, 134.86000061035156]","[0.7878749966621399, 1.0504999160766602]",0.5065128195744294
433103,8,"[552.219970703125, 62.3849983215332]","[0.4288593530654907, 0.5718125104904175]",0.668255165219307
433103,7,"[421.7749938964844, 219.19000244140625]","[1.540218710899353, 2.0536251068115234]",0.6792494847494013
433103,3,"[472.510009765625, 198.125]","[1.1141718626022339, 1.4855624437332153]",0.7027855515480042
433103,2,"[374.8399963378906, 229.6699981689453]","[1.768125057220459, 2.3575000762939453]",0.7250029918025521
433103,5,"[604.3699951171875, 112.18000030517578]","[0.9961874485015869, 1.3282500505447388]",0.7394877689726213
433103,1,"[281.0849914550781, 220.73500061035156]","[1.8400781154632568, 2.453437328338623]",0.7458852213971755
433103,0,"[144.19500732421875, 216.3800048828125]","[1.9016249179840088, 2.5355000495910645]",0.7702747702598571
433103,4,"[580.8300170898438, 159.0050048828125]","[1.0597031116485596, 1.4129375219345093]",0.7753134615281049
433915,1,"[165.07000732421875, 233.8350067138672]","[1.6132968664169312, 2.151062488555908]",0.648662323753039
433915,0,"[320.0400085449219, 239.6699981689453]","[2.325500011444092, 3.1006667613983154]",0.7338171862065792
433980,0,"[176.3000030517578, 247.25]","[2.3021249771118164, 3.069499969482422]",0.6525920430819193
434204,0,"[176.4499969482422, 113.69499969482422]","[1.0452656745910645, 1.3936874866485596]",0.515607907303742
434204,1,"[283.20001220703125, 76.04499816894531]","[0.7129218578338623, 0.9505624771118164]",0.6353102326393127
434230,0,"[262.385009765625, 144.8350067138672]","[0.501046895980835, 0.6680625081062317]",0.7852008283138275
434459,3,"[312.7300109863281, 171.8249969482422]","[0.4025156497955322, 0.5366874933242798]",0.38910835866744703
434459,1,"[486.3450012207031, 252.7050018310547]","[1.9058905839920044, 2.541187286376953]",0.7519020001093547
434459,2,"[574.5999755859375, 142.96499633789062]","[0.6435468792915344, 0.8580625057220459]",0.7991196478114408
434459,0,"[239.3000030517578, 172.09500122070312]","[1.2180469036102295, 1.6240625381469727]",0.8030049721399943
434548,0,"[267.1300048828125, 279.31500244140625]","[1.45298433303833, 1.9373124837875366]",0.8835968620636884
435205,0,"[262.2300109863281, 165.22500610351562]","[2.928375005722046, 3.9045000076293945]",0.3292031762274829
435206,0,"[438.1300048828125, 237.1750030517578]","[0.35132813453674316, 0.4684374928474426]",0.7811940347447115
435208,1,"[254.44500732421875, 140.7449951171875]","[0.509765625, 0.6796875]",0.5404902777888558
435208,0,"[84.19000244140625, 404.94000244140625]","[0.9160312414169312, 1.2213749885559082]",0.7169113960117102
436617,3,"[363.8550109863281, 174.5500030517578]","[0.729812502861023, 0.9730833172798157]",0.4175871220918802
436617,6,"[156.61000061035156, 299.7099914550781]","[1.2293750047683716, 1.6391665935516357]",0.5582659496710851
436617,2,"[430.7149963378906, 189.68499755859375]","[0.4432031214237213, 0.5909374952316284]",0.6201909092756418
436617,7,"[160.0399932861328, 168.3800048828125]","[0.3853749930858612, 0.5138333439826965]",0.6541675090789795
436617,4,"[288.1400146484375, 176.64500427246094]","[0.45237499475479126, 0.6031666994094849]",0.6552122533321381
436617,1,"[59.665000915527344, 202.2949981689453]","[0.6769219040870667, 0.9025624990463257]",0.717795242281521
436617,5,"[262.9549865722656, 213.08999633789062]","[0.9503124952316284, 1.2670832872390747]",0.7465423090117318
436617,0,"[479.4150085449219, 257.8399963378906]","[1.1369062662124634, 1.515874981880188]",0.7560855786005656
437205,0,"[191.5, 322.8550109863281]","[2.8942031860351562, 3.8589377403259277]",0.7408648239714759
437239,1,"[525.4249877929688, 247.1649932861328]","[1.126546859741211, 1.5020625591278076]",0.7338263708002427
437239,0,"[222.02999877929688, 261.6600036621094]","[1.1369062662124634, 1.515874981880188]",0.791360458906959
437239,3,"[53.185001373291016, 248.44000244140625]","[1.0881562232971191, 1.450874924659729]",0.8074586724533754
437239,2,"[582.5, 262.7900085449219]","[1.0916249752044678, 1.4555000066757202]",0.9138852392925936
437331,0,"[304.9700012207031, 180.63999938964844]","[0.6138750314712524, 0.8184999823570251]",0.7896279077976942
437351,0,"[129.6999969482422, 255.35499572753906]","[2.222296953201294, 2.9630625247955322]",0.8058593089089674
437514,0,"[382.70001220703125, 194.39500427246094]","[0.3816249966621399, 0.5088333487510681]",0.3935388997197151
438304,1,"[110.26499938964844, 243.47000122070312]","[1.1736562252044678, 1.5648748874664307]",0.890646310413585
438304,0,"[206.85499572753906, 255.40499877929688]","[1.8787031173706055, 2.5049376487731934]",0.9062292856328628
438774,2,"[335.25, 139.26499938964844]","[0.25687500834465027, 0.3424999713897705]",0.6222226455807686
438774,3,"[462.3800048828125, 152.32000732421875]","[0.7440937161445618, 0.9921249747276306]",0.6728690287896565
438774,0,"[395.5849914550781, 216.4199981689453]","[1.5452812910079956, 2.0603749752044678]",0.7818089741117814
438774,4,"[242.83999633789062, 205.38999938964844]","[1.1962499618530273, 1.5950000286102295]",0.814449082402622
438862,1,"[152.88999938964844, 93.75]","[0.5633437633514404, 0.7511249780654907]",0.7519444273068354
438862,2,"[344.42999267578125, 248.7100067138672]","[1.5757499933242798, 2.1009998321533203]",0.8502249700181624
438862,3,"[456.8349914550781, 149.76499938964844]","[1.291921854019165, 1.7225624322891235]",0.8884551209561965
438862,4,"[500.7300109863281, 89.93499755859375]","[0.4693593978881836, 0.6258124709129333]",0.8905787012156319
438862,0,"[135.27499389648438, 204.84500122070312]","[1.4796092510223389, 1.972812533378601]",0.9116942461799172
438876,0,"[258.4150085449219, 174.0]","[1.437000036239624, 1.9159998893737793]",0.8194464044645429
438907,0,"[88.47000122070312, 326.6050109863281]","[1.5289218425750732, 2.038562536239624]",0.8733424824826858
438907,1,"[212.71499633789062, 211.31500244140625]","[1.7801718711853027, 2.3735623359680176]",0.8777540150810691
438955,4,"[525.3099975585938, 150.06500244140625]","[0.5426718592643738, 0.723562479019165]",0.43818149847142834
438955,3,"[558.9249877929688, 152.11000061035156]","[0.6037499904632568, 0.8050000071525574]",0.7199612592949587
438955,5,"[210.22500610351562, 174.1199951171875]","[0.5261249542236328, 0.7015000581741333]",0.7534664729062248
438955,1,"[97.65499877929688, 180.4600067138672]","[0.4661250114440918, 0.6215000152587891]",0.7669195532798767
438955,0,"[30.344999313354492, 166.52499389648438]","[0.33839061856269836, 0.45118749141693115]",0.8260355521650875
438955,2,"[382.2550048828125, 165.23500061035156]","[0.6588125228881836, 0.8784166574478149]",0.8799103919197532
439180,1,"[250.3249969482422, 217.63499450683594]","[0.4171406030654907, 0.5561875104904175]",0.6628595292568207
439180,6,"[364.2699890136719, 185.60000610351562]","[0.3269062638282776, 0.4358749985694885]",0.7319917579491934
439180,3,"[493.2650146484375, 195.19500732421875]","[0.42717188596725464, 0.5695624947547913]",0.7771010749480304
439180,7,"[595.3400268554688, 180.16000366210938]","[0.3644999861717224, 0.4860000014305115]",0.8103206929038552
439180,4,"[429.3349914550781, 208.28500366210938]","[0.5757656097412109, 0.7676874995231628]",0.8147770937751321
439180,2,"[304.67498779296875, 209.19500732421875]","[0.5271093845367432, 0.7028125524520874]",0.8169332321952371
439180,0,"[121.53500366210938, 220.85499572753906]","[0.5482968688011169, 0.7310625314712524]",0.8383995680248036
439180,5,"[226.08999633789062, 229.72999572753906]","[0.652593731880188, 0.8701249957084656]",0.8446763543521657
439426,0,"[287.0299987792969, 33.7599983215332]","[1.140125036239624, 1.5201666355133057]",0.42944189480372835
439522,0,"[234.35499572753906, 314.4649963378906]","[2.71889066696167, 3.625187635421753]",0.8764471832443687
439525,0,"[293.4949951171875, 342.25]","[2.2436249256134033, 2.991499900817871]",0.7152190566062927
439593,1,"[47.099998474121094, 255.03500366210938]","[0.45323437452316284, 0.6043124794960022]",0.8225286287419936
439593,0,"[16.834999084472656, 279.8399963378906]","[0.7537499666213989, 1.0049999952316284]",0.8887354661436642
